image_url,top1_class,top1_confidence,top2_class,top2_confidence,top3_class,top3_confidence
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080043251117/fZTDDGLsTWuDTS7QHn5TnI_null_bigImg_1766560930.jpg,GENUS5,46.19,LAN2,11.43,LAN1,7.15
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080016792113/dosVxSrsR5ioE5qgr1eBgv_null_bigImg_1766560928.jpg,GENUS1,42.75,LAN2,31.7,GENUS5,9.24
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080003895481/fMSe4OSQSn6aMt9DUz6vts_null_bigImg_1766560927.jpg,MT2,24.81,EPPELTONE2,19.17,AVON2,18.97
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080003794320/f9KM-E1nQ5GMGUnnwoKSwh_null_bigImg_1766560924.jpg,GENUS1,27.91,LAN2,24.12,GENUS5,20.91
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080007265517/clq3t0wbR6KMzgu0xwZ682_null_bigImg_1766560919.jpg,AMTL,22.96,AVON1,8.95,LT1,8.39
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080001106063/cRlSeJDqQNqLVSRDHPoR6E_null_bigImg_1766560916.jpg,LANDIS2,38.25,MT1,30.46,GENUS5,10.35
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080007265517/clq3t0wbR6KMzgu0xwZ682_null_bigImg_1766560915.jpg,AMTL,26.71,EPPELTONE2,14.01,BENTEC2,12.75
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080013394905/fU0IZeAWS9-_gzRdD7VoOG_null_bigImg_1766560915.jpg,GENUS5,37.15,LINKWELL,35.3,VISIONTEK,19.14
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080014573838/e7xyuFcPRuidq-fnzzXRdS_null_bigImg_1766560914.jpg,SHENZHAN,30.06,VISIONTEK,18.25,HPL3,11.69
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080036610436/eG8Qnx0gQHCGge9gssJtre_null_bigImg_1766560913.jpg,AEW,35.94,CAPITAL,23.87,LT2,15.6
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080004483964/dkMtB4FIQ2y2YTIzudg8MV_null_bigImg_1766560911.jpg,HPL2,48.19,LT1,24.84,SARAL,9.65
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080013394905/fU0IZeAWS9-_gzRdD7VoOG_null_bigImg_1766560909.jpg,GENUS5,43.07,LINKWELL,21.93,VISIONTEK,11.92
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080014573838/e7xyuFcPRuidq-fnzzXRdS_null_bigImg_1766560904.jpg,SHENZHAN,22.51,VISIONTEK,16.21,HPL3,14.05
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080016425979/fn-cGgV5SxKL8AmdC66yDw_null_bigImg_1766560904.jpg,GENUS1,49.34,HPL3,20.92,LAN1,14.59
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080006974846/dzRpS37RQUC1MeokCO2t59_null_bigImg_1766560901.jpg,GENUS1,26.02,MT1,19.0,CAPITAL,16.39
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080041099609/f9wpl7ExRTuki1uaMB3LtG_null_bigImg_1766560902.jpg,GENUS1,43.67,LAN2,14.26,LAN1,11.81
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080041099609/f9wpl7ExRTuki1uaMB3LtG_null_bigImg_1766560899.jpg,GENUS1,42.13,LAN1,26.94,LAN2,21.07
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080023270764/fTLzEsNYTGiYOdBP53tlca_null_bigImg_1766560899.jpg,HPL1,46.5,AVON1,30.24,CAPITAL,6.64
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080037047463/cU9lLbb_SMe7GXy5pzkt3c_null_bigImg_1766560897.jpg,LAN2,40.26,HPL3,15.15,LANDIS2,12.79
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080043606633/cBrNi2D2RaKN9W9GjJWFRJ_null_bigImg_1766560898.jpg,LAN1,35.9,CAPITAL,25.01,MT1,16.78
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080042323701/dhwNxKLRRPCWFw3wCYjs-q_null_bigImg_1766560897.jpg,BENTEC1,29.25,CAPITAL,19.89,EPPELTONE1,16.86
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080024836746/fGPqOnutRvmuwo-T9HFiUd_null_bigImg_1766560896.jpg,HPL1,44.68,LT2,12.73,HPL2,9.99
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080039612728/eAtAvoJ0SK-kIkYiG9BmBj_null_bigImg_1766560896.jpg,EPPELTONE2,48.96,HPL2,34.13,AEW,10.65
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080035657909/faLJ5yfLR42MkXthm6AlOL_null_bigImg_1766560892.jpg,LT1,32.86,EPPELTONE2,19.13,AMTL,14.07
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080018548588/f9KiJtSfTmecefyMJz7s9Y_null_bigImg_1766560891.jpg,CAPITAL,35.73,LINKWELL,26.91,HPL3,13.76
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080006974846/dzRpS37RQUC1MeokCO2t59_null_bigImg_1766560891.jpg,GENUS1,45.48,HPL1,9.75,EPPELTONE2,9.54
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080043606633/cBrNi2D2RaKN9W9GjJWFRJ_null_bigImg_1766560892.jpg,CAPITAL,36.06,LAN1,25.61,MT1,15.15
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080012526663/frJvk7zMTHSwIH8BKF5CeT_null_bigImg_1766560889.jpg,GENUS1,24.12,LANDIS2,18.3,LAN2,13.6
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080034481277/cBOAzIbiR7Kxiw2LarNQNU_null_bigImg_1766560888.jpg,LANDIS2,27.4,GENUS5,24.01,GENUS1,20.94
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080022154985/eT5q6p_SSwSkA8MVDmLhhR_null_bigImg_1766560878.jpg,LAN1,32.97,VISIONTEK,15.33,CAPITAL,13.39
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080025350051/eQ7ENjbwRqiGd9R1pU43Oi_null_bigImg_1766560876.jpg,LINKWELL,48.98,VISIONTEK,41.35,CAPITAL,7.53
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080017051212/cuO05RQjQaCq430PWLy_Y1_null_bigImg_1766560875.jpg,HPL2,34.2,LT2,16.13,LANDIS2,14.02
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080040154439/caxF-3hURPyD3-KAmKqjfT_null_bigImg_1766560871.jpg,LINKWELL,40.76,LAN1,9.05,CAPITAL,7.97
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080038069953/dPc2mXxaS1S5MKfsizG97x_null_bigImg_1766560867.jpg,GENUS5,27.12,LAN1,25.44,LANDIS2,18.02
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080025141013/f5Wk-Z4iT7WusOXnbHXH44_null_bigImg_1766560865.jpg,LANDIS2,38.38,GENUS2,13.86,GENUS3,8.32
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080033061245/fQv9iLTwQWi1Yr50Hhp1op_null_bigImg_1766560863.jpg,SHENZHAN,29.23,CAPITAL,19.78,HPL3,12.26
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080021555661/c8Y48_fvTXyzr8-fNLILy5_null_bigImg_1766560859.jpg,VISIONTEK,34.46,HPL3,9.33,GENUS4,9.28
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080010016451/fMbpgzXhQMG2SNWN9fqaES_null_bigImg_1766560858.jpg,LANDIS1,38.72,GENUS4,28.46,SHENZHAN,10.25
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080039840535/cU9lLbb_SMe7GXy5pzkt3c_null_bigImg_1766560859.jpg,LAN1,38.57,CAPITAL,33.37,LT4,18.09
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080004699262/eb0GKsBUTdaYdskm6CEgnO_null_bigImg_1766560857.jpg,GENUS2,31.19,GENUS1,17.17,LT1,15.02
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080021835246/cfbXQqerRzSy16iTxHM5ih_null_bigImg_1766560857.jpg,BENTEC1,32.0,CAPITAL,30.55,GENUS1,8.04
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080036643759/eeKG3phmTGaU5Uk_ifbeUH_null_bigImg_1766560856.jpg,LT1,40.08,CAPITAL,14.75,AMTL,11.69
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080021473907/cl60r_v3RjS7hV2n4cJ-dq_null_bigImg_1766560855.jpg,GENUS4,48.58,GENUS2,33.61,GENUS3,13.45
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080022123782/dqU8iXs5RryMvV8sA1w_Ad_null_bigImg_1766560854.jpg,CAPITAL,25.32,AEW,18.93,HPL2,14.67
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080017051212/cuO05RQjQaCq430PWLy_Y1_null_bigImg_1766560853.jpg,LANDIS2,41.35,HPL2,39.36,HPL1,5.67
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080021835246/cfbXQqerRzSy16iTxHM5ih_null_bigImg_1766560852.jpg,CAPITAL,46.44,BENTEC1,37.01,GENUS1,4.71
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080032127617/dQDFu-7ORKOZRtjuDR6d6S_null_bigImg_1766560851.jpg,LT2,20.35,LINKWELL,18.75,EPPELTONE1,15.54
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080033061245/fQv9iLTwQWi1Yr50Hhp1op_null_bigImg_1766560849.jpg,AMTL,23.42,SHENZHAN,14.84,CAPITAL,11.02
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080016706436/eDkoGZhqROmv9v9yUfaGYj_null_bigImg_1766560848.jpg,CAPITAL,46.14,LT1,28.75,AVON1,10.13
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080041334832/eGvtj_MvTdadUYwTRXzEjN_null_bigImg_1766560848.jpg,BENTEC1,37.37,MT1,11.36,CAPITAL,10.37
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080039538857/eM9J4HuCT_yCDUsJeFq4KQ_null_bigImg_1766560847.jpg,GENUS1,23.24,EPPELTONE2,18.97,LANDIS2,8.47
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080010554089/ftFHoL_cQjmkhminfaesag_null_bigImg_1766560845.jpg,LAN1,24.33,HPL1,16.5,AEW,12.44
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080022466934/c03SYL3nSRqi_YcVhmNU6V_null_bigImg_1766560844.jpg,GENUS1,28.27,LANDIS2,23.98,MT1,14.4
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080007576871/f25K3VHGR--OM4nhHMGUYH_null_bigImg_1766560841.jpg,GENUS5,27.16,GENUS1,18.31,LINKWELL,14.01
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080015001896/fneLF1lwTUWn8YVIQQ1BAY_null_bigImg_1766560840.jpg,LANDIS2,42.98,EPPELTONE2,42.89,MT2,3.54
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080032127617/dQDFu-7ORKOZRtjuDR6d6S_null_bigImg_1766560841.jpg,LT2,27.59,EPPELTONE1,17.44,LT1,16.54
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080043271438/fZTDDGLsTWuDTS7QHn5TnI_null_bigImg_1766560837.jpg,GENUS5,35.92,CAPITAL,20.23,GENUS1,13.23
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080016706436/eDkoGZhqROmv9v9yUfaGYj_null_bigImg_1766560834.jpg,LT1,39.93,CAPITAL,38.54,LT4,4.05
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080043343765/dZbFLPp9TsmJdI16YtvueV_null_bigImg_1766560832.jpg,LAN1,42.66,GENUS1,22.8,HPL3,9.45
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080010989228/enxFdDthRvC1jVol2iaGwk_null_bigImg_1766560831.jpg,VISIONTEK,27.27,HPL1,23.43,AVON1,13.06
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080010016451/fMbpgzXhQMG2SNWN9fqaES_null_bigImg_1766560828.jpg,LANDIS3,39.7,LANDIS1,22.33,GENUS4,16.11
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080004545291/cX2TxlLaTZuGSsqCvGAj1X_null_bigImg_1766560829.jpg,CAPITAL,31.86,VISIONTEK,21.72,HPL3,9.26
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080011876317/eqdlPqLOQAGsPabelLbjBM_null_bigImg_1766560825.jpg,GENUS1,18.62,GENUS5,17.89,LT1,14.41
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080023170030/dwiKLQh_T-O-p96IYMIgJq_null_bigImg_1766560824.jpg,GENUS5,37.76,HPL3,25.74,GENUS1,16.93
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080038183762/cyfMNau3QHqAE3FT7hB9Ur_null_bigImg_1766560825.jpg,CAPITAL,30.61,LAN2,22.42,MT1,11.7
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080035303694/f9wpl7ExRTuki1uaMB3LtG_null_bigImg_1766560824.jpg,HPL3,19.61,CAPITAL,19.61,LAN2,16.46
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080019969304/cDRc3WtsRSOPDE2v39eNRc_null_bigImg_1766560823.jpg,GENUS2,46.22,LANDIS2,39.1,LAN2,3.42
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080003955038/fKtkHaUHSYOKd7TTdaReYk_null_bigImg_1766560822.jpg,LAN2,49.97,GENUS1,33.9,LANDIS2,7.68
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080040192496/cjH44w9HSXCMfztgllTEq9_null_bigImg_1766560821.jpg,GENUS5,32.5,HPL3,17.07,LAN1,11.59
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080011876317/eqdlPqLOQAGsPabelLbjBM_null_bigImg_1766560816.jpg,LT1,29.73,FLASH,12.63,GENUS4,9.41
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080040192496/cjH44w9HSXCMfztgllTEq9_null_bigImg_1766560814.jpg,HPL3,47.53,GENUS5,37.05,CAPITAL,5.95
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080005500469/f-BrmNzYQ5icovYr8IyoFC_null_bigImg_1766560813.jpg,EPPELTONE2,42.28,CAPITAL,39.08,AEW,7.37
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080024841886/fGPqOnutRvmuwo-T9HFiUd_null_bigImg_1766560813.jpg,LANDIS2,35.31,HPL1,22.29,MT2,18.74
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080004858579/eqsiur4OTYy1de0airF9_R_null_bigImg_1766560812.jpg,GENUS5,48.32,GENUS1,18.02,LANDIS2,9.42
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080030988499/e8cSQ0HhRrKoM0qPXIxPbB_null_bigImg_1766560810.jpg,HPL3,48.43,VISIONTEK,34.18,CAPITAL,7.43
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080037738376/fYdzts_ER9ulkFVqwVh9ey_null_bigImg_1766560810.jpg,HPL2,45.42,HPL3,43.17,SHENZHAN,3.59
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080035303694/f9wpl7ExRTuki1uaMB3LtG_null_bigImg_1766560808.jpg,LAN2,47.97,GENUS1,31.77,EPPELTONE1,4.61
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080004858579/eqsiur4OTYy1de0airF9_R_null_bigImg_1766560807.jpg,LANDIS2,29.41,GENUS1,24.36,LAN2,16.79
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080012462711/dJjZrkMOR1qdVTVc1DJ1AE_null_bigImg_1766560806.jpg,GENUS5,38.24,GENUS1,31.99,LAN2,8.57
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080043271438/fZTDDGLsTWuDTS7QHn5TnI_null_bigImg_1766560805.jpg,LAN2,38.11,GENUS5,18.49,LAN1,11.29
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080008533269/csLu827VQtCYW9j3soBPOA_null_bigImg_1766560800.jpg,GENUS1,23.95,SARAL,18.86,GENUS2,12.41
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080028931378/faLJ5yfLR42MkXthm6AlOL_null_bigImg_1766560796.jpg,EPPELTONE2,47.5,CAPITAL,11.36,GENUS4,6.58
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080035303694/f9wpl7ExRTuki1uaMB3LtG_null_bigImg_1766560791.jpg,LAN2,24.97,EPPELTONE1,24.69,GENUS1,11.92
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080040481113/cLyqOs6YR5SZpaf1nb43OF_null_bigImg_1766560792.jpg,HPL2,27.71,GENUS1,12.28,HPL3,11.27
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080012983815/e90baf-FRueeS0aFhZlOAj_null_bigImg_1766560791.jpg,AEW,36.43,CAPITAL,18.01,LANDIS2,13.33
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080035303694/f9wpl7ExRTuki1uaMB3LtG_null_bigImg_1766560788.jpg,CAPITAL,29.39,HPL3,23.33,EPPELTONE1,21.02
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080028931378/faLJ5yfLR42MkXthm6AlOL_null_bigImg_1766560786.jpg,CAPITAL,35.62,AEW,20.93,EPPELTONE2,18.29
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080030702635/cbMDhJi3SCi2xlPgjHB2El_null_bigImg_1766560786.jpg,SHENZHAN,38.36,LANDIS2,19.28,EPPELTONE2,8.21
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080040481113/cLyqOs6YR5SZpaf1nb43OF_null_bigImg_1766560779.jpg,GENUS1,41.48,LAN2,29.61,HPL3,7.57
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080025286818/cH1-l-6gRzSAWPjnGVJCUN_null_bigImg_1766560775.jpg,LAN2,49.17,GENUS1,29.52,LAN1,7.1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080043271438/fZTDDGLsTWuDTS7QHn5TnI_null_bigImg_1766560771.jpg,LAN2,35.06,GENUS1,16.52,GENUS5,13.91
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080040192587/cjH44w9HSXCMfztgllTEq9_null_bigImg_1766560770.jpg,GENUS5,41.73,HPL3,37.9,CAPITAL,7.75
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080039473741/cU9lLbb_SMe7GXy5pzkt3c_null_bigImg_1766560769.jpg,GENUS1,30.14,LAN1,18.87,LAN2,15.64
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080023443262/cfbXQqerRzSy16iTxHM5ih_null_bigImg_1766560767.jpg,LAN1,38.27,GENUS1,22.89,GENUS5,19.82
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080038300184/eUs1fUaJSGGDoViKKmhZBb_null_bigImg_1766560766.jpg,GENUS5,49.73,LANDIS2,30.6,MT1,5.55
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080013520962/cE-UuSJgSFGpE5humrvvzi_null_bigImg_1766560762.jpg,EPPELTONE2,45.28,SHENZHAN,32.14,AMTL,9.52
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080011480862/dgApvtVpSqGzUybwVi7UYr_null_bigImg_1766560762.jpg,LANDIS2,34.08,GENUS5,26.44,GENUS2,15.74
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080043271438/fZTDDGLsTWuDTS7QHn5TnI_null_bigImg_1766560759.jpg,LAN2,37.1,GENUS5,32.84,GENUS1,17.57
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080039634474/dTCijZgKRfSfNn0bFgAkqt_null_bigImg_1766560758.jpg,BENTEC1,29.0,LAN1,16.52,MT2,10.43
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080013520962/cE-UuSJgSFGpE5humrvvzi_null_bigImg_1766560754.jpg,SHENZHAN,38.7,EPPELTONE2,27.75,LANDIS3,9.96
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080009376668/ej86w9HxQ-CZ2F9e8N6CIF_null_bigImg_1766560753.jpg,SHENZHAN,23.13,CAPITAL,16.31,AVON2,10.95
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080001643552/cRlSeJDqQNqLVSRDHPoR6E_null_bigImg_1766560753.jpg,LANDIS2,41.96,HPL2,19.56,SHENZHAN,17.98
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080034293862/cjf0kDJwQdSEbr-4tJ5l6r_null_bigImg_1766560748.jpg,LANDIS2,41.7,LAN2,28.34,SHENZHAN,23.49
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080011480862/dgApvtVpSqGzUybwVi7UYr_null_bigImg_1766560744.jpg,LANDIS2,25.93,GENUS1,21.8,GENUS5,20.7
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080003501022/flmmnajnRkWXH-EzrXbCZ0_null_bigImg_1766560743.jpg,GENUS1,40.82,AEW,26.73,HPL2,11.32
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080024875157/dysNs4xrQyS45i4RPv554j_null_bigImg_1766560743.jpg,LANDIS2,38.91,HPL1,7.81,CAPITAL,7.23
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080002132324/fFqTXPJVSrW13_RaGHPL2i_null_bigImg_1766560741.jpg,GENUS3,39.58,GENUS2,38.54,GENUS4,15.14
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080034293862/cjf0kDJwQdSEbr-4tJ5l6r_null_bigImg_1766560740.jpg,LANDIS2,46.13,LAN2,44.05,MT1,2.76
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080038085546/f9wpl7ExRTuki1uaMB3LtG_null_bigImg_1766560737.jpg,LANDIS2,41.1,LAN2,24.44,LAN1,8.97
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080021447018/cl60r_v3RjS7hV2n4cJ-dq_null_bigImg_1766560732.jpg,LT1,27.97,AVON1,15.27,LAN1,12.76
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080003886456/forcbPoZTyqkHWr_l95j-9_null_bigImg_1766560728.jpg,EPPELTONE1,24.1,FLASH,19.74,GENUS1,17.26
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080021447018/cl60r_v3RjS7hV2n4cJ-dq_null_bigImg_1766560726.jpg,LT1,26.18,AVON1,20.19,LT4,19.8
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080031470786/edPH7_W4SM2rfM5HTQPlvN_null_bigImg_1766560727.jpg,CAPITAL,35.2,EPPELTONE2,18.28,HPL3,9.96
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080003501022/flmmnajnRkWXH-EzrXbCZ0_null_bigImg_1766560726.jpg,GENUS1,46.06,AEW,18.59,HPL2,7.84
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080029578517/caKh9yxHSdurGZbLm7h7bO_null_bigImg_1766560724.jpg,HPL1,27.39,LANDIS2,25.27,FLASH,13.5
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080010832634/e2nJQQ9LS3uc6bDVKPHCg1_null_bigImg_1766560724.jpg,LT2,34.56,EPPELTONE1,18.54,HPL1,6.94
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080025170335/fcVfRQ2PQZiDTms3T6Mwly_null_bigImg_1766560723.jpg,LT1,40.95,AVON1,18.52,HPL1,12.49
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080024875157/dysNs4xrQyS45i4RPv554j_null_bigImg_1766560719.jpg,LANDIS2,24.89,CAPITAL,15.81,VISIONTEK,14.88
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080038183630/cyfMNau3QHqAE3FT7hB9Ur_null_bigImg_1766560718.jpg,LANDIS2,43.9,EPPELTONE2,31.7,HPL3,5.39
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080024789341/f5Wk-Z4iT7WusOXnbHXH44_null_bigImg_1766560717.jpg,AEW,30.82,CAPITAL,28.55,LINKWELL,9.11
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080003966985/cd1tFWHcSQS2WFsoAe9t-a_null_bigImg_1766560716.jpg,EPPELTONE2,21.65,AVON1,14.04,GENUS1,13.41
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080022282687/f4Es0OQYQ-OTmP9_d9n_8__null_bigImg_1766560717.jpg,LT4,48.65,LT1,27.34,FLASH,7.28
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080013994639/cGIYGqfdToSDl8EbghVSo2_null_bigImg_1766560716.jpg,LAN1,32.25,CAPITAL,22.1,GENUS5,19.66
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080012889681/fUDMu-bfSRqzibS_xv75rM_null_bigImg_1766560713.jpg,HPL1,43.15,EPPELTONE1,15.6,CAPITAL,8.98
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080020634103/cDRc3WtsRSOPDE2v39eNRc_null_bigImg_1766560713.jpg,EPPELTONE2,36.96,CAPITAL,25.53,AEW,18.02
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080013398070/fU0IZeAWS9-_gzRdD7VoOG_null_bigImg_1766560714.jpg,LT4,45.89,AEW,34.76,CAPITAL,9.11
